1.14646,-7.64306e-05
-0.0,0.0
-0.47373,4.29662e-07
-0.452783,2.25585e-06
-0.431835,2.68555e-06
-0.404443,2.5781e-06
-0.396386,3.00779e-06
-0.378662,3.00779e-06
-0.35288,3.5449e-06
-0.341601,4.83398e-06
-0.320654,3.9746e-06
-0.302929,4.5117e-06
-0.283594,4.61912e-06
-0.26748,4.18943e-06
-0.248144,3.9746e-06
-0.228808,4.08201e-06
-0.217529,4.40429e-06
-0.190136,4.40429e-06
-0.172412,5.58592e-06
-0.154687,1.61133e-06
-0.135351,8.27147e-06
-0.117627,3.9746e-06
-0.0966797,5.04881e-06
-0.0789547,4.83398e-06
-0.0644531,4.18943e-06
-0.0451169,5.15623e-06
-0.0161133,4.72654e-06
-0.00805664,5.80076e-06
0.014502,5.69334e-06
0.0338383,6.76756e-06
0.0467286,7.73436e-06
0.0692873,8.05664e-06
0.0870118,8.4863e-06
0.106348,1.19238e-05
0.125684,1.5791e-05
0.148242,2.11621e-05
0.162744,2.98632e-05
0.178857,3.93164e-05
0.199805,5.13476e-05
0.217529,6.44531e-05
0.236866,7.61621e-05
0.256201,8.56152e-05
0.272315,9.17382e-05
0.293262,9.17382e-05
0.310987,8.80859e-05
0.331933,8.26074e-05
0.346436,7.55175e-05
0.367383,7.04687e-05
0.383496,6.56347e-05
0.402832,6.28417e-05
0.423779,6.08007e-05
0.443115,5.80077e-05
0.468896,5.56445e-05
0.478565,5.0166e-05
0.494678,5.23144e-05
0.518848,5.11328e-05
0.496289,4.46875e-05
0.478565,4.18945e-05
0.457617,4.01758e-05
0.439893,3.85644e-05
0.423779,3.51269e-05
0.409277,3.50195e-05
0.383496,3.38379e-05
0.365772,3.27637e-05
0.346436,3.06152e-05
0.328711,3.0293e-05
0.310987,2.68555e-05
0.285205,2.38476e-05
0.272315,2.14843e-05
0.25459,1.20312e-05
0.233643,7.62695e-06
0.214307,-8.16409e-06
0.193359,-2.05176e-05
0.177246,-3.28711e-05
0.154687,-4.2539e-05
0.138575,-5.14551e-05
0.12085,-5.45703e-05
0.103125,-5.5e-05
0.0837893,-5.2207e-05
0.0660648,-4.70508e-05
0.0467286,-4.20019e-05
0.0273929,-3.7168e-05
0.00966835,-3.29785e-05
-0.0128903,-2.97559e-05
-0.0306149,-2.65332e-05
-0.0515623,-2.4707e-05
-0.0676756,-2.29883e-05
-0.0821776,-2.11621e-05
-0.103125,-1.94434e-05
-0.12085,-1.8584e-05
-0.138574,-1.79395e-05
-0.159521,-1.6543e-05
-0.178857,-1.56836e-05
-0.194971,-1.50391e-05
-0.217529,-1.39648e-05
-0.235254,-1.39648e-05
-0.252978,-1.32129e-05
-0.270703,-1.24609e-05
-0.288427,-1.26758e-05
-0.304541,-1.25684e-05
-0.328711,-1.24609e-05
-0.344824,-1.08496e-05
-0.356103,-1.05274e-05
-0.383495,-1.02051e-05
-0.40122,-1.03125e-05
-0.422168,-1.09571e-05
-0.423779,-1.04199e-05
-0.472118,-9.88283e-06
