1.14646,-7.64306e-05
-0.0,0.0
-0.475342,1.18163e-06
-0.460839,1.93357e-06
-0.44956,2.14844e-06
-0.438281,2.04099e-06
-0.428613,1.71874e-06
-0.417334,2.68555e-06
-0.409277,-1.93361e-06
-0.393164,2.79296e-06
-0.381885,3.65232e-06
-0.372216,2.47068e-06
-0.357715,2.79296e-06
-0.335156,3.00779e-06
-0.335156,3.22266e-06
-0.322265,2.90038e-06
-0.314209,3.33007e-06
-0.301318,3.33007e-06
-0.288427,3.43749e-06
-0.277148,3.11521e-06
-0.269092,3.43749e-06
-0.259424,2.90038e-06
-0.241699,3.86718e-06
-0.232031,4.08201e-06
-0.222363,4.29688e-06
-0.220752,3.75977e-06
-0.199804,3.9746e-06
-0.186914,3.65232e-06
-0.178857,3.22266e-06
-0.167578,4.08201e-06
-0.154687,3.75977e-06
-0.143408,3.5449e-06
-0.130517,4.29688e-06
-0.12085,3.75977e-06
-0.10957,4.5117e-06
-0.0982909,4.08201e-06
-0.0854001,4.9414e-06
-0.0854001,3.65232e-06
-0.0676756,4.29688e-06
-0.0563965,4.08201e-06
-0.0451169,4.83398e-06
-0.035449,4.08201e-06
-0.0177245,4.40429e-06
-0.00966787,4.83398e-06
0.00483418,4.5117e-06
0.014502,4.83398e-06
0.0273929,4.9414e-06
0.0370607,5.58592e-06
0.0483398,5.9082e-06
0.0596194,4.72654e-06
0.0725098,7.19725e-06
0.0789552,6.44531e-06
0.0950685,8.70116e-06
0.116016,9.8828e-06
0.117627,1.21387e-05
0.125684,1.27832e-05
0.128906,1.66504e-05
0.149854,2.07324e-05
0.154687,2.56738e-05
0.18208,3.11523e-05
0.183692,3.65234e-05
0.193359,4.24316e-05
0.20625,4.99511e-05
0.215918,5.72558e-05
0.228809,6.20898e-05
0.240088,6.70312e-05
0.251367,7.16504e-05
0.264258,7.4121e-05
0.272315,7.66992e-05
0.288428,7.27246e-05
0.298096,7.01464e-05
0.304541,6.49902e-05
0.319043,6.35937e-05
0.330322,5.91894e-05
0.333545,5.77929e-05
0.35127,5.52148e-05
0.36416,5.28515e-05
0.372217,5.16699e-05
0.386719,4.98437e-05
0.396387,4.75878e-05
0.415723,4.64062e-05
0.417334,4.458e-05
0.431836,4.43652e-05
0.444726,4.35058e-05
0.475342,4.26465e-05
0.464063,4.125e-05
0.478565,4.09277e-05
0.488233,4.01758e-05
0.489844,3.96386e-05
0.512403,3.94238e-05
0.510791,3.67383e-05
0.4979,3.45898e-05
0.486621,3.37304e-05
0.475342,3.29785e-05
0.464063,3.20117e-05
0.452783,3.30859e-05
0.441504,3.01855e-05
0.430225,3.01855e-05
0.420557,2.93261e-05
0.406055,2.85742e-05
0.394775,2.80371e-05
0.383496,2.73926e-05
0.372217,2.66406e-05
0.37544,2.56738e-05
0.35127,2.52441e-05
0.33999,2.4707e-05
0.328711,2.65332e-05
0.317432,2.2666e-05
0.306152,2.1914e-05
0.294873,1.99805e-05
0.286817,1.81543e-05
0.27876,1.53613e-05
0.261035,1.27832e-05
0.249756,8.80858e-06
0.240088,4.29688e-06
0.228809,-3.22278e-07
0.215918,-6.44531e-06
0.204639,-1.26758e-05
0.193359,-1.95508e-05
0.18208,-2.44922e-05
0.174024,-3.08301e-05
0.159522,-3.58789e-05
0.148242,-4.06055e-05
0.138575,-4.39355e-05
0.125684,-4.52246e-05
0.116016,-4.38281e-05
0.104736,-4.33984e-05
0.0950685,-4.09277e-05
0.0805664,-3.86719e-05
0.0708985,-3.56641e-05
0.0596194,-2.96484e-05
0.0499516,-3.0293e-05
0.0370607,-2.83594e-05
0.0257816,-2.63184e-05
0.017725,-2.50293e-05
0.00483418,-2.27735e-05
-0.0112791,-2.20215e-05
-0.020947,-2.01953e-05
-0.0322266,-1.84766e-05
-0.0435057,-1.83691e-05
-0.0531735,-1.75098e-05
-0.0644531,-1.66504e-05
-0.0757322,-1.58984e-05
-0.0837889,-1.42871e-05
-0.095068,-1.40723e-05
-0.107959,-1.43945e-05
-0.119238,-1.34277e-05
-0.127295,-1.28906e-05
-0.140185,-1.23535e-05
-0.151464,-1.18164e-05
-0.165967,-1.18164e-05
-0.174023,-1.1709e-05
-0.185303,-1.08496e-05
-0.194971,-1.06348e-05
-0.207861,-1.04199e-05
-0.220752,-9.34572e-06
-0.23042,-1.02051e-05
-0.24331,-1.03125e-05
-0.252978,-8.91603e-06
-0.264257,-8.91603e-06
-0.275537,-8.2715e-06
-0.285205,-9.02344e-06
-0.293262,-8.2715e-06
-0.307764,-8.37892e-06
-0.319043,-8.37892e-06
-0.330322,-7.73439e-06
-0.33999,-7.84181e-06
-0.354492,-7.41211e-06
-0.35288,-8.2715e-06
-0.375439,-7.41211e-06
-0.389941,-7.08987e-06
-0.397998,-7.08987e-06
-0.407665,-6.87501e-06
-0.412499,-6.87501e-06
-0.433447,-6.44531e-06
-0.446338,-6.66018e-06
-0.457617,-6.87501e-06
-0.465673,-6.55276e-06
